,PUBCHEM_CID,smile_1851,p450-cyp2c9-Potency
2970,3210027,COC1=CC=C(C=C1)CN2C(=NN=N2)C(C3=CC=CC=C3Cl)N4CCC(CC4)C(=O)N,15.8489
2971,1206607,COC(=O)CSC1=NN=C(N1C2=CC=CC=C2)CNC3=CC=C(C=C3)Cl,22.3872
2972,2791000,CCOC(=O)C1=C(NC2=NC=NN2C1C3=CN=CC=C3)C,25.1189
2973,1143970,C1=CC=C(C=C1)C(=O)CSC2=NN=C(N2C3=CC=CC=C3)COC4=CC=CC=C4,10
2974,1071707,CC1=CC(=NO1)NC(=O)CSC2=NN=C(N2CC3=CC=CO3)C4=CC=CC=C4,10
2975,1113795,COC1=CC=C(C=C1)C2=NC3=C(C(=NN3C(=C2)C(F)(F)F)C(=O)NCC4=CC=CO4)Cl,0.398107
2976,3221946,CCC1=CC=C(C=C1)N(C(C2=CC=CO2)C(=O)NCC3=CC=CC=C3)C(=O)C4=CSN=N4,14.1254
2977,3151613,CC1CCC2=C(C1)SC3=NC(=NC(=C23)N4CCN(CC4)C(=O)C)C,14.1254
2978,1132108,CC1=CC(=NC(=N1)SCC(=O)C2=CC=CC=C2)SCC(=O)C3=CC=CC=C3,0.891251
2979,3143703,CC(C)(C)NC(=O)C1=C2NC(CC(N2N=C1)C(F)(F)F)C3=CC(=CC=C3)OC,14.1254
2980,3222352,C1CC1N(C(C2=CC=NC=C2)C(=O)NCC3=CC=CC=C3)C(=O)C4=CSN=N4,1.77828
2981,5892636,COC1=CC=CC(=C1)/C(=C/2\C(N(C(=O)C2=O)CC3=CN=CC=C3)C4=CC=CO4)/O,0.398107
2982,3216651,C1=CC=C(C=C1)CNC(=O)C(C2=CC=C(C=C2)F)N(CC3=CC=CO3)C(=O)C4=CC=CC=N4,15.8489
2983,3219747,CC1=CC=C(C=C1)CNC(=O)C2CCCN2C(=O)NCC3=CC=CC=C3,11.2202
2984,3214390,C1=CC=C(C=C1)CN2C(=NN=C2SCC(=O)NC3=NC=CS3)C4=CC=NC=C4,10
2985,955158,C1=CC=C2C(=C1)C(=CN2CC(=O)NCC3=CC=CO3)C(=O)C4=CC=CO4,14.1254
2986,3229174,C1CCC(C1)N2C(=NN=N2)C(C3=CC=C(C=C3)C#N)N4CCC(CC4)CC5=CC=CC=C5,11.2202
2987,1147646,CCOC(=O)CC1=CSC(=N1)NC(=O)C2=C(ON=C2C3=C(C=CC=C3Cl)Cl)C,3.16228
2988,3224647,C1CCC(C1)NC(=O)CN2C3=CC=CC=C3N=C2SCC(=O)N4CCC5=CC=CC=C5C4,4.46684
2989,1437041,CCC1=CC=C(C=C1)C(=O)N2CCC(CC2)C3=NC4=CC=CC=C4S3,1.58489
2990,1462058,COC1=CC=C(C=C1)C2=NSC3=C2N=CN=C3N4CCCCC4,5.01187
2991,808870,CC(C)C1=C(N2C=CC=CC2=N1)NC3CCCCC3,39.8107
2992,3224554,CC(C)C1=NN=C(S1)NC(=O)CN2C(=O)C=CC(=N2)C3=CC(=C(C=C3)OC)OC,14.1254
2993,1085355,CCCN1N=C(N=N1)NC(=O)C2=CC=C(O2)C3=CC(=CC=C3)Cl,28.1838
2994,3149519,CN1C2=NC3=C(C(C4=CC=CC=C43)O)C(=C2C(=O)N(C1=O)C)C5=CC(=CC=C5)F,2.81838
2995,3193602,C1CCC(C1)N2C(=NN=N2)C(C3=CC4=C(C=C3)N=CC=C4)N5CCN6CCCC6C5,14.1254
2996,1440203,CC(C)CC(=O)NC1=CC=CC=C1C2=NN(N=N2)CC(=O)N3CCC4=CC=CC=C4C3,5.01187
2997,974001,CCOC(=O)CN1C=C(C2=CC=CC=C21)C(=O)C3=CC=CC=C3F,7.07946
2998,2901182,CCC(C)NCC1=CC=C(O1)C(=O)OC.Cl,0.446684
2999,2964777,CC(=O)NC1=CC=C(C=C1)OCC(CN2C=NC3=CC=CC=C32)O,0.0630957
3000,9549457,C1C(=O)N(C(=N1)NC2=CC=CC=C2)CC3=CC=CS3.Cl,17.7828
3001,821749,C1=CC=C(C=C1)C2=C(C(=NN2)C3=CC=CC=C3)C4=NC5=CC=CC=C5N4,15.8489
3002,3228928,CC1=C(C(=NN1C)C)NC(=O)CSC2=NC(=NC3=C2C=NN3C4=CC=CC=C4)C,2.51189
3003,3157656,CCN1C(=NN=C1SCC(=O)NC2=NC(=CS2)C)CC(=O)NC3=CC=C(C=C3)C,0.354813
3004,790700,CC1=CC=C(C=C1)NC(=O)NC2=C(C=CC=N2)C,28.1838
3005,3225225,CN1C2=C(C=C1C(=O)NC3=CC=CC=C3)SC=C2,19.9526
3006,2183977,COC1=C(C=C(C=C1)C(=O)NCCCN2CCOCC2)OC,14.1254
3007,824800,CC(C)(CC1=CC=CC=C1)NC(=O)C=C,10
3008,735621,CC1=CC=C(C=C1)OC(=O)N2CCOCC2,39.8107
3009,341876,C1COCCN1C(=O)NC2=CC=CC=C2,0.562341
3010,2147601,COC1=CC=C(C=C1)NC(=O)C2=CC=C(O2)COC3=CC=CC=C3,0.251189
3011,324932,C1=CC(=CC=C1NC(=O)NC2=NC=CS2)Cl,17.7828
3012,2754632,CCCCNC1=CC(=O)OC2=CC=CC=C21,6.30957
3013,692199,CCOC(=O)NC1=CC2=C(C=C1)OCO2,39.8107
3014,1434077,CCC1=C(N=C(N2C1=NN=C2SCC(=O)NC3=CC=CC=C3)N)C,1.41254
3015,809018,CCCC1=NN=C(S1)NC(=O)C2=CC=CS2,12.5893
3016,9549465,C1=CC2=C(C=C1Cl)NC(=N2)NCCCl.Cl,4.46684
3017,5407249,CCCC1=NOC2=C1/C(=N\O)/CCC2,7.94328
3018,2865926,CC1=C(C(=NN1)N2CCCCCC2)[N+](=O)[O-],17.7828
3019,757848,COC1=CC=C(C=C1)NC(=O)C2=NC=NN2,0.707946
3020,1120379,COC1=CC(=CC(=C1OC)OC)C(=O)NC2=CC=C(C=C2)C3=NN=C(O3)C4=CC=CO4,7.94328
3021,735606,COC1=CC=C(C=C1)/C=C/C2=CC=NC=C2,0.891251
3022,1132517,CC1=CC=C(C=C1)C(=O)NC2=CC=C(C=C2)N3CCN(CC3)C(=O)C,39.8107
3023,9549469,CC(CC=C)(C1=CC=CO1)NCC2=CC=CC=C2.Cl,0.0354813
3024,3109471,CC1=CC(=NC(=N1)N)OCC(C(C(C(C(C(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,12.5893
3025,3212509,CCCC1=NN=C(N1CCCOC)SCC(=O)N2CCCCC2C,0.0251189
3026,2267038,CC1=CC=C(C=C1)SCCNC(=O)C2=CC=CC=C2,17.7828
3027,813815,CC1=CC(=C(C=C1)NP(=O)(C)OC2=CC=CC=C2OC)C,14.1254
3028,135473426,CCCCC1(C(=O)NC(=NC2=CC=CC(=C2)C)NC1=O)CCCC,5.01187
3029,776566,CCNC1=NN=C(S1)C2=CC=NC=C2,17.7828
3030,3214093,C=CCN1C(=O)CN=C1NC2=CC=CC=C2,0.0707946
3031,3093402,CCOP(=O)(C(C(Cl)(Cl)Cl)NC(=O)C(Cl)Cl)OCC,39.8107
3032,1088127,CC1=CC=CC=C1CSC2=NSC(=N2)N,1.99526
3033,5750899,CCOP(=O)(C1=C(OC(=N1)/C=C/C2=CC=CC=C2)NCC3=CC=CC=C3)OCC,4.46684
3034,2133924,CC1=CC(=NN1C(=O)CCCCCCCCC(=O)N2C(=CC(=N2)C)C)C,0.251189
3035,9549474,CCCCCCCCCCN1C2=C(CCC2)C(=N)C3=C1CCC3.Br,19.9526
3036,138265,CCCCOC1=CC=CC=C1N,39.8107
3037,1109291,CCOC1=NC(=NC(=N1)NC2=CC=C(C=C2)C)NCCN3CCOCC3,11.2202
3038,3145751,CCCNC(=O)CSC1=NC(=CC(=N1)C(F)(F)F)C2=CC=CS2,2.81838
3039,199391,C1=CC=C(C=C1)N(C2=CC=C(C=C2)N)C3=CC=C(C=C3)N,7.07946
3040,1409689,COC1=CC=C(C=C1)CC2=NN=C(S2)NC(=O)C3=CC=CO3,2.81838
3041,2862026,CCOC(=O)CN1C(C2=C(C=CC(=C2)Br)NC1=O)C3=CC=CC=C3,6.30957
3042,790865,CC1=CC=CC=C1OC2=CC=C(C=C2)C3=NC(=NC(=N3)N)N,8.91251
3043,858850,CC1=C(C=CC(=C1)NC(=O)C2=CC=CO2)N3C=NN=N3,10
3044,1164873,CCN1C(=C(C(=N1)C)NC(=O)CCSC2=NC(=CC(=N2)C(F)(F)F)C3=CC=CO3)C,3.16228
3045,1077243,CC1=CC=CC=C1NC2=NC(=NC(=N2)N3C(=CC(=N3)C)C)N4C(=CC(=N4)C)C,15.8489
3046,1206525,CC1=CC(=C(C=C1)NC(=O)CSC2=NN=C(O2)CN3C=NC4=CC=CC=C43)C,12.5893
3047,711023,CCOC(=O)C1=C(SC2=C1C=CC=C2OC)NC(=O)C,5.01187
3048,860305,CCOC(=O)CNC1=C(N=C2N1C=C(C=C2)Cl)C3=CC=CC=C3,2.81838
3049,2902822,CCC1CC(OC1=O)CSC2=NC=NN2,25.1189
3050,81493,CC1=CC(=CC=C1)NCCNC2=CC=CC(=C2)C,17.7828
3051,832425,C1CCC2=C(C1)C3=C(N=CN=C3S2)N4C=NC5=CC=CC=C54,19.9526
3052,3168334,CC1=CC(=NC(=N1)SCC2=NN=C(N2CC3=CC=CO3)SCC(=O)N)C,3.54813
3053,3145649,CC(C(=O)N1CCCCC1)SC2=NC(=CC(=N2)C(F)(F)F)C3=CC=CC=C3,8.91251
3054,1147953,C1CN(CCN1C(=O)COC2=CC3=CC=CC=C3C=C2)C(=O)C4=CN=CC=C4,31.6228
3055,698980,COC1=CC2=C(C=C1)OC(=C2N)C(=O)C3=CC=CC=C3,11.2202
3056,3126093,CC1=CC=CC=C1OCC(CN2C3=C(N=C2NCC4=CC=CC=C4)N(C(=O)NC3=O)C)O,5.62341
3057,135446659,CC1(CC(=C(C(=O)C1)C=NCCC2=CC=C(C=C2)OC)O)C,12.5893
3058,135421507,CC1(CC(=O)C(=C(C1C(=O)OC)O)C=NCC2=CC=CC=C2)C,14.1254
3059,1164115,CCOC(=O)CSC1=NN=C(N1C2=CC(=CC=C2)Cl)CC3=CC=CC=C3,39.8107
3060,863032,C1CCN(CC1)C(=O)CN2C3=CC=CC=C3N=N2,0.00562341
3061,856031,C1=CC(=CN=C1)C2=NN=C(O2)SCC3=CC=C(C=C3)Cl,10
3062,1570011,COC(=O)C1=CC(=CC=C1)NC(=O)CCCOC2=CC=CC=C2,3.16228
3063,1147951,C1CN(CCN1C(=O)C2=CC=CS2)C(=O)C(C3=CC=CC=C3)C4=CC=CC=C4,15.8489
3064,864377,CCOC(=O)C1=CN=C(N=C1N)SCCC2=CC=CC=C2,11.2202
3065,3089939,CC1=C(C(=CC=C1)C)NC(=O)C(C2=CC=CC=C2Cl)NC=O,12.5893
3066,3127806,CC1=CC(=NN1CC(COC2=CC=CC=C2)O)C,0.0354813
3067,3148306,CC(C1=CC=CC=C1)NC(=O)CCSC2=NC(=CC(=N2)C(F)(F)F)C3=CC4=C(C=C3)OCO4,1.99526
3068,3148114,CC(C1=CC=CC=C1)NC(=O)CCSC2=NC(=CC(=N2)C(F)(F)F)C3=CC=CO3,15.8489
3069,3124191,CC(=O)C1=C(C(=O)N(C1C2=CC=C(C=C2)OC)CCCN3C=CN=C3)O,10
3070,995281,CC1=CC=C(C=C1)C(=O)CSC2=NC=NC3=C2C4=C(S3)CCCC4,11.2202
3071,5762100,C1=CC=C2C(=C1)N=C(S2)SC3=C(C=C(C=C3)/C=N/NC(=O)C4=CC=CC=N4)[N+](=O)[O-],0.00562341
3072,2639815,COCCCN1C(=O)C2=C(N=C1SCC3=NN=C(O3)C4=CC=CC=C4)SC5=C2CCC5,1.58489
3073,3124859,CCCCNC(=O)C1=NN2C(=C1)N=C3C(=C2C(F)(F)F)CCC4=CC=CC=C43,0.398107
3074,975496,COC1=C(C=C(C=C1)Cl)C(=O)N2CCN(CC2)C3=CC=CC=N3,2.81838
3075,892463,CC1=CC=C(C=C1)C2=C3C(=C(SC3=NC4=C2CCC4)C(=O)N)N,8.91251
3076,2943319,C1CCC(C(C1)O)SC2=C(C=C3CCCCC3=N2)C#N,19.9526
3077,2961956,C1=CC=C(C=C1)NC2=CC3=C(C=C2)C(C(=C(O3)N)C#N)C4=CC=NC=C4,0.354813
3078,1093252,CCOC(=O)N1CCN(CC1)CC2=NC(=NO2)C3=CC=C(C=C3)Cl,10
3079,731826,CC(C)C1=NN=C(S1)NC(=O)C=C(C)C,10
3080,3152644,CC(C(=O)NC1=NC2=C(S1)C(=O)CC(C2)(C)C)OC3=CC=CC=C3,6.30957
3081,893225,CC(C)(C(=O)NC1=CC=NC=C1)OC2=CC=C(C=C2)Cl,0.501187
3082,3209417,CC(C)CC(C1=NN=NN1C(C)C)N2CCN(CC2)C3=CC=CC=C3,1.99526
3083,3213522,CC(=O)C1=CC=C(C=C1)N2C(=NN=N2)SCC(=O)NC3=CC(=CC=C3)NC(=O)C4=CC=CO4,7.07946
3084,709844,C1=CC=C2C(=C1)C(C3=CC=CC=C3O2)C(=O)NC4=C(N=CC=C4)Cl,1.12202
3085,757551,CC1=CC(=C(C=C1)OCC(=O)NC2=CC=CC=C2N3CCOCC3)C,8.91251
3086,828591,C1=COC(=C1)C2=NN(C(=N2)N)C(=O)C3=CC=C(C=C3)Cl,25.1189
3087,753734,CC1(CC(CC(N1)(C)C)NC(=O)C2=CC3=C(C=C2)OCO3)C,8.91251
3088,2947603,CC1=CC=C(C=C1)SC(C)C(=O)NCC2=CN=CC=C2,8.91251
3089,1451751,CN(C1=NN=C(S1)C2=CC=NC=C2)C(=O)C3=CC(=CC=C3)OC,1.99526
3090,3157847,CC(=O)C1=C(NC(=O)NC1C2=CC(=C(C=C2)OCC(=O)OC)OC)C3=CC=CC=C3,17.7828
3091,1439003,CC(C)(C)C1=CC=C(C=C1)CN(CC2=CC=CO2)CC3=NN=NN3C4CCCC4,3.54813
3092,890055,CC(C)C1=NN=C(S1)NC(=O)C2=C(C3=CC=CC=C3S2)Cl,12.5893
3093,878243,C1CN(CCN1C2=CC=CC=C2)C(=O)N3CCOCC3,4.46684
3094,3157861,CCOC1=C(C=CC(=C1)C2C(=C(NC(=O)N2)C3=CC=CC=C3)C(=O)C)OCC(=O)N,15.8489
3095,3212920,CCN1C(=NN=N1)SCC(=O)C2=CC3=C(C=C2)OCCO3,17.7828
3096,913933,CCC1=CC2=C(S1)N=C(N(C2=O)CCO)CC,17.7828
3097,3227271,COC1=CC=C(C=C1)CCNC2=CC(=NC3=NC=NN23)C4=CC=CC=C4,5.62341
3098,3190586,CC(C)(C)C1=CC=C(C=C1)C2=NN=C(O2)SCC(=O)C3=CC4=C(C=C3)OCCO4,3.16228
3099,3229317,CC(C)(C)N1C(=NN=N1)C(C2=CN=CC=C2)N(CC3=CC=CC=C3)CC4=CC=CO4,3.98107
3100,3223830,C1CN(CCN1C2=NC(=CS2)C3=CC=CC=C3)C(=O)NC45CC6CC(C4)CC(C6)C5,12.5893
3101,1118272,CC1=C(C(=NO1)C2=C(C=CC=C2Cl)Cl)C(=O)N3CCC4=CC=CC=C4C3,3.16228
3102,3229130,CC(C)(C)N1C(=NN=N1)C(C2=CC=CC=C2OC)N3CCCC4=CC=CC=C43,3.98107
3103,2932002,COCC1=NN=C(S1)NC(=O)CC(C2=CC=CC=C2)C3=CC=CC=C3,1
3104,2950763,CC1CC(CN(C1)CC2=NC(=NC(=N2)NC3=CC=CC=C3)N)C,17.7828
3105,801165,CC1=CC=C(C=C1)OCC(=O)NC2=NCCS2,10
3106,3220716,C1CCC(CC1)NC(=O)NC2CC3CCC(C2)N3CC4=NN=NN4CC5=CC6=C(C=C5)OCO6,14.1254
3107,871225,C1=CC=C(C=C1)CCC(=O)NC2=NN=CS2,31.6228
3108,889019,CC1=NN=C(S1)NC(=O)C2=CC(=CC=C2)NC(=O)C(C)C,25.1189
3109,3231177,CC(C)(C)C(=O)N1CCC2=C1C=CC(=C2)C3=CSC(=N3)N,12.5893
3110,532005,C1CC(OC1)CNC(=O)C2=CC(=CC=C2)F,6.30957
3111,1374340,CCOC1=CC(=C(C=C1NC(=O)C2=CC=CO2)OCC)NC(=O)C3=CC=CS3,0.0354813
3112,718799,COC(=O)C1=C(SC2=C1CCC2)NC(=O)C3=CC=CO3,2.81838
3113,713068,CC1CCN(CC1)C(=O)OC2=C(C=C(C3=C2N=CC=C3)Cl)Cl,14.1254
3114,690372,CC1=C(C=CO1)C(=O)NCC2=CC=CC=C2,14.1254
3115,1120919,CCNC(=O)C1=C(SC2=C1CCCC2)NC(=O)C,17.7828
3116,723583,CC1(OC2=C(O1)C=C(C=C2)NC(=O)C3=CC=CO3)C,11.2202
3117,2950250,COC1=CC=CC=C1NC(=O)CC2COC3=CC=CC=C3O2,5.62341
3118,709454,CC(C)C12CN3CC(C1=O)(CN(C2)C3C4=CN=CC=C4)C(C)C,3.16228
3119,2131650,C=CCNC1=NC(=CS1)C2=CC=C(C=C2)Cl,22.3872
3120,2949736,CC1=CC(=C(S1)C)C2C(=C(OC3=C2C(=O)CC(C3)(C)C)N)C#N,7.07946
3121,1092650,CC(C)NC1=NC(=NC(=N1)OC2=NN(C(=O)C=C2)C3=CC=CC=C3)NC(C)(C)C,19.9526
3122,2950078,CC1=CC(=C(S1)C)C2C(=C(OC3=NNC(=C23)C)N)C#N,10
3123,713364,C1CCC(=C(C#N)C2=NC(=CS2)C3=CC=CC=C3)C1,25.1189
3124,99331,CC1=CC(=NO1)NC(=O)NC2=CC=C(C=C2)F,15.8489
3125,713367,CC1=CC=C(C=C1)C2=CSC(=N2)C(=C3CCCC3)C#N,11.2202
3126,3230943,CCC1=NC2=C(C(=N1)N3CCC4(CC3)OCCO4)N=NN2CC5=CC=CC=C5Cl,11.2202
3127,3146028,C1CCC(=CC1)CCNC2=NC(=NC(=N2)N3CCOCC3)NCCO,14.1254
3128,9549590,C1C(=O)N(C(=N1)NC2=CC=C(C=C2)Cl)C3=CC=CC=C3.Cl,0.00562341
3129,3219665,COC1=CC=C(C=C1)NC(=O)N2CCCC2C(=O)NC3=CC=CC=C3,28.1838
3130,974630,CC(C)(C)NC1=NC(=NC(=N1)N2CCCC2)N3CCCC3,5.01187
3131,9549591,COC1=CC=C(C=C1)NC2=NCC(=O)N2CC3=CC=CS3.Cl,14.1254
3132,3157311,CC1=CC=C(C=C1)OCCCN2C3=C(C=CC=C3C(=O)C2=O)C,8.91251
3133,3230213,CC1=CC(=CC(=C1)NC(=O)N2CCCC2C(=O)NC3=CC(=C(C=C3)N4C=NN=N4)C)C,19.9526
3134,1114207,CC(C)OC1=CC=C(C=C1)C(=O)NC2=CC(=C(C=C2)NC(=O)C3=CC=CO3)Cl,14.1254
3135,930382,C1=CC(=CN=C1)C(=O)OCC(=O)C2=CC(=C(C=C2)Cl)Cl,7.94328
3136,9549594,CCOC1=CC=C(C=C1)NC2=NCC(=O)N2CC3=CC=CS3.Cl,17.7828
3137,1449293,COC1=CC=CC(=C1)C(=O)NC2=NC=C(C=C2)NC(=O)C3=CC=CO3,14.1254
3138,1088487,CC1=CC=CC=C1NC(=O)CN2C=C(C3=CC=CC=C32)C(=O)C,6.30957
3139,1454561,CCOC1=CC=C(C=C1)N2C(=O)CN=C2NC3=CC=CC=C3F,12.5893
3140,1088529,CC1=C(C(=CC=C1)C)NC(=O)CN2C=C(C3=CC=CC=C32)C(=O)C,8.91251
3141,1147018,CC1=CC=C(C=C1)C2=CSC3=NC=NC(=C23)NCCN4CCOCC4,14.1254
3142,585328,CCOC(=O)C1CCN(CC1)C(=O)C23CC4CC(C2)CC(C4)C3,5.01187
3143,3158430,CC1(CC2=C(C(C3=CC4=C(C=C3N2)OCO4)C5=CC=C(C=C5)F)C(=O)C1)C,4.46684
3144,893243,CCCN1N=C(N=N1)NC(=O)CC2=CC=CC=C2,0.00562341
3145,145611,CCN(CC)C1=CC2=C(C=C1)C(=CC(=O)O2)Cl,31.6228
3146,2836220,CC1=NC(=C(N1CC2=CC=CC=C2)N3CCN(CC3)C)[N+](=O)[O-],39.8107
3147,2932804,C1COC2=C(O1)C=CC(=C2)NC(=O)CC(C3=CC=CC=C3)C4=CC=CC=C4,4.46684
3148,1096252,CC1(CC2=C(CO1)C(=NC3=C2C(=C(S3)C4=CC=C(O4)C(=O)NC)N)N5CCOCC5)C,4.46684
3149,3100210,CCCOC1=C(C=C(C=C1)CN2C(=NC(=C2SCC(COC)O)[N+](=O)[O-])C)[N+](=O)[O-],11.2202
3150,673359,C1=CC=C(C=C1)CCC(=O)NCC2=CN=CC=C2,1
3151,3131058,C1=CC=C2C(=C1)C(=CN2)C3=C4C=CC=CC4=NC5=CC=CC=C53,1.12202
3152,3155148,C1CC(OC1)C(=O)NC2=CC=C(C=C2)C(=O)N,17.7828
3153,2913552,CC(C)CC(=O)NC1=CC2=C(C=C1)C3=CC=CC=C3O2,8.91251
3154,1438328,C1CN(CCN1CC(=O)N)C2=NC(=CS2)C3=CC=C(C=C3)F,6.30957
3155,1462267,CC(C)N1C2=CC=CC=C2N=C1N3CCN(CC3)C(=O)NC4=CC=CC=C4,6.30957
3156,1091748,C1OC2=C(O1)C=C(C=C2)NC(=O)C3=CC=CC=C3NC(=O)C4=CC=CO4,1.41254
3157,5731073,CN1C(=NC2=CC=CC=C2C1=O)/C=C/C3=CC=C(O3)[N+](=O)[O-],19.9526
3158,3225118,C1COC2=C(O1)C=CC(=C2)NC(=O)C3=CC4=C(N3CC5=CC=CC=C5)C=CS4,8.91251
3159,1095461,C1COCCN1C(=O)CN2C=C(C3=CC=CC=C32)C(=O)C4=CC=CC=C4F,11.2202
3160,848452,COC(=O)C1=CC2=C(C=C1)C=CN2CC(=O)NC3CCCCC3,1.58489
3161,135459277,COC1=CC(=C(C=C1)OC)N2CC(=C(C2=N)C3=NC4=CC=CC=C4S3)O,8.91251
3162,904181,CCOC(=O)CN1C(=O)C2=CC=CC=C2C(=N1)CC3=CC=CC=C3,10
3163,2897699,C1C(OC2=CC=CC=C2O1)C(=O)NCC3=CN=CC=C3,19.9526
3164,9549619,C1CCCN(CC1)C(C2=CC=CC(=C2)C#N)C3=NN=NN3C4CCCC4.Cl,35.4813
3165,3132854,CCCN1C2=CC=CC=C2C(C1=O)CC3=NC4=CC=CC=C4C(=O)N3C,12.5893
3166,1371243,COC1=C(C=CC(=C1)NC(=O)C2=CC=CC=C2Cl)NC(=O)C3=CC=CO3,1.12202
3167,3129653,CC(C)(C)C(=O)NC1=C(C2=C(S1)CCC2C(=O)OC)C(=O)OC,19.9526
3168,1366893,CCOC(=O)C1=C(SC2=C1CC(OC2)(C)C)NC(=O)CCCN3CCOCC3,0.281838
3169,1091610,CC(C)C(=O)N1CCN(CC1)C2=CC=CC=C2NC(=O)C3=CC(=CC=C3)Cl,14.1254
3170,3225147,C1CN(CCN1C2=NC3=CC=CC=C3S2)C(=O)C4=CC5=C(N4CC6=CC=CC=C6)C=CS5,2.81838
3171,2877313,C1C(OC2=CC=CC=C2O1)C(=O)NC3=CN=CC=C3,5.01187
3172,1092646,CCOC(=O)C1=C(SC2=C1CC(OC2)(C)C)NC(=O)CCC(=O)N3CCOCC3,0.00562341
3173,974132,C1CN(CCN1C(=O)CC2=CC=C(C=C2)Cl)C(=O)C3=CC=CO3,14.1254
3174,3225382,C1COC2=C(O1)C=CC(=C2)NC(=O)C3=CC4=C(N3CC5=CC=C(C=C5)F)C=CS4,3.54813
3175,828252,CCCC1=NC2=CC=CC=C2C(=O)N1C3=CC=C(C=C3)OC,25.1189
3176,3212965,CC(C)N1C(=NN=N1)SCC(=O)C2=CC3=C(C=C2)OCCO3,17.7828
3177,1452351,CC(C)N1C(=NN=N1)SCC(=O)NCC2=CC3=C(C=C2)OCO3,25.1189
3178,3158127,CN1C(=C(C=N1)C#N)NC(=O)C2CC(=NO2)C3=CC=C(C=C3)Cl,12.5893
3179,3157896,C1=CC=C(C=C1)OCCCN2C3=CC=CC=C3SC2=O,12.5893
3180,1091766,C1CC2=C(C1)C=C(C=C2)OCC3=CC=C(O3)C(=O)N4CCN(CC4)C(=O)C5=CC=CO5,7.94328
3181,1093844,C1OC2=C(O1)C=C(C=C2)CNC(=O)C3=NOC(=C3)C4=C(C=C(C=C4)Cl)Cl,8.91251
3182,3157897,CC1=CC=CC=C1OCCCN2C3=CC=CC=C3SC2=O,5.01187
3183,1084316,C1=CC=C(C(=C1)OCC2=CC=C(O2)C(=O)OCC3=CC=CC=N3)Cl,39.8107
3184,1096489,CN1C(=CN=C1NCC2=CC=C(C=C2)F)C3=CC=C(C=C3)F,19.9526
3185,1096329,CC(=O)NC1=CC=C(C=C1)NC(=O)CSC2=NC=NN2C3=CC=CC=C3,12.5893
3186,1093845,C1CN(CCN1C(=O)C2=CC=CO2)C(=O)C3=NOC(=C3)C4=C(C=C(C=C4)Cl)Cl,7.07946
3187,893108,C1CCC(CC1)NC(=O)C2=CC=C(O2)COCC(F)(F)F,15.8489
3188,1113641,C1=CC(=CC(=C1)Cl)CC2=CN=C(S2)NC(=O)C3=CC=CS3,11.2202
3189,3225915,C1CC(CN(C1)C(=O)NC2=CC=CC=C2)C3=NC(=NO3)C4=CC=C(C=C4)F,14.1254
3190,3223608,CCCNC(=O)N1CCC(CC1)C(=O)C2=CC(=CC=C2)F,14.1254
3191,891902,CCN1C=CC(=N1)C(=O)NC2=C(CCC2)C#N,14.1254
3192,1096467,CN1C(=CN=C1NCC2=CN=CC=C2)C3=CC=C(C=C3)Br,15.8489
3193,2772301,C1=CC=C(C=C1)C(C2=CC=CC=C2)C3=NN=C(S3)N,22.3872
3194,1113642,CC1=CC=C(C=C1)CC2=CN=C(S2)NC(=O)C3=CC=CS3,8.91251
3195,3226278,C1CCC(CC1)NC(=O)N2CCCC(C2)C3=NC(=NO3)C4=CC=CS4,10
3196,892993,CCN1C=CC(=N1)C(=O)OC2=CC=C(C=C2)Cl,8.91251
3197,734580,CC1=C(SC(=N1)NC(=O)C(C)C)C(=O)C,39.8107
3198,1096495,CN1C(=CN=C1NCC2=CC(=CC=C2)F)C3=CC=C(C=C3)F,39.8107
3199,1434183,CC1=CC2=NN=C(N2C(=N1)N)SCC(=O)N3CCN(CC3)C4=CC=CC=C4,25.1189
3200,2192756,CC1=C(C=C(C=C1)OCC2=CC=C(O2)C(=O)NC3=NC=CS3)C,10
3201,3158817,C1C(OC2=CC=CC=C2O1)C(=O)NC3=NC=C(S3)CC4=CC=CC=C4,6.30957
3202,9549623,C1CCC(C1)N2C(=NN=N2)C(C3=CC=CS3)N4CCN(CC4)CC5=CC=CO5.Cl,31.6228
3203,3232557,CCOC(=O)C1=C(NC(=O)NC1C2=CC=CC=C2)CN3C(CC4=CC=CC=C43)C,25.1189
3204,3223931,CC1=CC2=C(C=C1C)N=C(N2)C3CCCN(C3)C(=O)NCC4=CC=CC=C4,22.3872
3205,3225246,CN1C2=C(C=C1C(=O)NC3=CC=C(C=C3)C(=O)OC)SC=C2,10
3206,4714847,C1=CC=C(C=C1)CN2C(=NOC2=O)C3=CC=CS3,31.6228
3207,9549626,C1CN(CCC1(C2=CN=CC=C2)O)C(=O)C3=CC(=CC=C3)F.Cl,14.1254
3208,863663,CC(C)COC1=CC=C(C=C1)C2=NN=C(O2)C3=CC=C(C=C3)OC,19.9526
3209,3231584,CC(C)CN1C2=C(C=C1C(=O)OC)N(C=C2)C3=CC=C(C=C3)F,10
3210,1451589,CC1=CC=C(C=C1)C2=NN=C(S2)N(C)C(=O)C3=CN=CC=C3,1.41254
3211,1383760,CC(C)N1C2=C(C=C1C(=O)OC)N(C=C2)C3=CC=C(C=C3)F,22.3872
