,PUBCHEM_CID,smile_1851,p450-cyp1a2-Potency
4119,3246724,COC1=C2C[C@@H](CCC2=C(C=C1)Br)C(=O)O,3.98107
4120,5771707,C[C@H]1CCC/C=C\[C@@H]2C[C@@H](C[C@@H]2[C@H](/C=C\C(=O)O1)O)OC(=O)CN(C)C,3.98107
4121,5771709,C1=CC=C(C(=C1)/C=C\2/C(=O)N(C(=O)N2)/C=C/3\C(=O)C4=CC=CC=C4OC3=O)O,0.316228
4122,376947,C1CN(CCN1C2=CC=CC=N2)C3=CC(=O)C4=C(C=CC(=C4C3=O)O)O,3.98107
4123,135485457,C[N+](C)(C)/N=C\C1=CC(=C(C=C1)O)O.[I-],10
4124,59453,C1=CC2=C(C=C1SSC3=CC4=C(C=C3)N=C(N4)C(F)(F)F)NC(=N2)C(F)(F)F,0.501187
4125,135485049,C1=CC=C2C(=C1)C(=C(C(=O)O2)/C=N/C3=NC(=CS3)C4=CC(=C(C=C4)O)O)O.Cl,3.16228
4126,3004756,C1=CC=C2C(=C1)N=C(S2)/C(=C/NC(=S)C3=CC=NC=C3)/C#N,3.16228
4127,3004792,C1CN(C(=S)N1)/C=C(\C#N)/C(=O)C2=CC3=CC=CC=C3C=C2,1.58489
4128,3246731,C[C@H]1CC2=C(C(=CC(=C2[C@H](N1)C)O)O)C3=CC(=C(C4=C3C=C(C=C4OC)C)O)C5=C(C6=C(C=C(C=C6OC)C)C(=C5)C7=C8C[C@@H](N[C@@H](C8=C(C=C7O)O)C)C)O.CC(=O)O,0.199526
4129,381594,C1=CC2=C(C(=O)C(=CC2=O)NCCC3=CC(=C(C(=C3)Br)O)Br)N=C1,3.16228
4130,3246736,COC1=CC=C(C=C1)C2=CSC3=C2[N+]4=CCC=C4C3=O,0.501187
4131,1537022,CC1([C@@H]2CC[C@]1(C(=O)C2)CS(=O)(=O)NC3=CC=CC=C3)C,7.94328
4132,39164,CN(C)C1=CC=C(C=C1)N=NC2=CC=CC3=C2OC=C3,0.251189
4133,387119,C1=CC2=C(C=CC(=C2CCC3=C(C=CC4=C3C=CC=N4)[N+](=O)[O-])[N+](=O)[O-])N=C1,3.16228
4134,387402,COC(=O)C1=CC=C(C=C1)CCC2=C(C=CC(=C2)O)O,7.94328
4135,389769,C1=CC=C2C(=C1)C(=O)C3=C(C2=O)OC4=CC=CC=C4C5=C3SC(=C5C#N)NC(=O)C(F)(F)F,1
4136,971055,CN1C(=O)C2=CC=CC=C2C(=N1)C(=O)NC3CCCCC3,12.5893
4137,5771734,CCOC1=C(C=C(C=C1)/C(=C/2\C(N(C(=O)C2=O)CCCN3C=CN=C3)C4=CC=CS4)/O)Cl,15.8489
4138,771381,C1CN(CC2=CC=CC=C21)CCC(=O)NC3=CC=C(C=C3)F,0.398107
4139,2941207,CCOC(=O)N1CCN(CC1)C2=C(C3=C(C=CC(=C3)Cl)NC2=O)C4=CC=CC=C4,0.158489
4140,3250046,COC1=CC=C(C=C1)C(=O)C(C2=CC=CC=C2)OC(=O)CNC(=O)C3=CC=CO3,31.6228
4141,879044,CC1=CC(=NN1C2=NC(=NC(=N2)NC(C)(C)C)NC(C)(C)C)C,7.94328
4142,2262399,CC1=CC(=CC(=C1Cl)C)OCCNCCO,1.99526
4143,888389,CC(C)(C(=O)NC1=CN=CC=C1)OC2=CC=C(C=C2)Cl,1.99526
4144,2262624,CCCCNC1=CC(=O)N(C(=O)N1C)C,14.1254
4145,2876514,CC1(CC2=C(CO1)C(=NC(=C2C#N)SCC3=CC=CC=C3)N4CCOCC4)C,7.94328
4146,759953,CCOC(=O)C1=C(SC=C1CC(C)C)NC=O,0.223872
4147,2250430,CCCCC1=CC(=O)OC2=C1C=CC(=C2)OCC(=O)N(CC)CC,12.5893
4148,750416,CN1C=NN=C1SCC(=O)N2C3=CC=CC=C3C4=CC=CC=C42,0.0501187
4149,5291857,C/C(=C\C1=CC=CO1)/C2C(=C(OC3=NNC(=C23)C4=CC=CC=C4)N)C#N,0.199526
4150,2184957,CC1=CC(=C(C=C1)OCCCN(C)C)Br,7.94328
4151,226556,CCOC(=O)C1=C(SC(=N1)N)C(=O)OCC,7.07946
4152,1216983,C1CCCN(CC1)S(=O)(=O)C2=CC=CC(=C2)C3=NN=C(O3)C4=CC=C(C=C4)Br,14.1254
4153,2057794,C1CCN(C1)CCCCOC2=CC=CC=C2Cl,15.8489
4154,867980,CCN1C(=O)C2=C(N=C1SCC(=O)OC)SC3=C2CCC3,0.398107
4155,5310650,C/C(=C\CC(C(=O)C)C(=O)NC1=CC=CC=C1OC)/Cl,12.5893
4156,797507,C1COCCN1C2=CS(=O)(=O)C3=CC=CC=C32,14.1254
4157,5342698,CC1=NN=C(N1/N=C/C2=CC=CS2)C,17.7828
4158,684207,CCOC(=O)C1=C(N(N=N1)C2=NON=C2N)C3=CC=CC=C3,0.891251
4159,779825,CN(CCC1=CC=CC=N1)CC2=C(C=C(C=C2)Cl)Cl,7.07946
4160,1129966,C1CN(CCN1C2=CC=CC=N2)C(=O)CC3C4=CC=CC=C4OC5=CC=CC=C35,14.1254
4161,6894607,CC1=CC(=NN1C2=NN=C(N2/N=C/C3=CC=CC=C3OCC4=CC=CC=C4Cl)C)C,1.99526
4162,1252955,C1CCN(CC1)S(=O)(=O)C2=CSC(=C2)C(=O)NC3=CC=C(C=C3)F,17.7828
4163,2834407,COC1CCCC2=CC(=C(C(=C2C1=O)O)OC)OC,12.5893
4164,760116,CC1=CC2=C(C3=C1NCCC3)OC(=O)C=C2C(F)(F)F,0.1
4165,5342674,CC1=NN=C(N1/N=C/C2=C(C=C(C=C2)OC)OC)C,14.1254
4166,792950,COC1=CC=C(C=C1)C(=O)NC2=CC(=CC(=C2)OC)OC,12.5893
4167,701960,CC1=CC2=C(C3=C(CCCC3)C(=O)O2)C(=C1)OCC(=O)OC(C)C,3.54813
4168,783442,C1=CC=C(C=C1)C2=CSC(=N2)NC(=O)C3=CC=C(O3)Br,3.98107
4169,797030,CCN(CC)S(=O)(=O)C1=C(C=CC(=C1)C(=O)OC)Cl,22.3872
4170,2866107,CC1=CC=C(C=C1)N2C3=C(C(C(=C(O3)N)C#N)C4=CC=CO4)C(=N2)C,8.91251
4171,5147385,CCC1=C(OC2=C1C3=C(C=C2)C(=CC(=O)O3)C)C(C)O,0.281838
4172,70801,CC1=NN(C(=C1)N)C2=CC=CC=C2,31.6228
4173,1357439,COC(=O)CSC1=NN=C2N1C3=C(C4=C(S3)CCCC4)C(=O)N2C5CCCCC5,17.7828
4174,1183299,COC1=CC(=C(C=C1NC(=O)C2=CC3=CC=CC=C3O2)OC)Br,2.23872
4175,3796447,CN(C)C=NC1=CC2=NN(N=C2C=C1)C3=CC=CC=C3,0.707946
4176,775692,CC1=NN(C(=C1C(=O)O)C2=CC=CC=C2)C3=CC=CC=C3,25.1189
4177,1111827,C1COCCN1C2=NC(=NC(=N2)NC3=NC(=CS3)C4=CC=CC=C4)N5CCOCC5,5.62341
4178,2057917,C1CCCC(CC1)NC(=O)C2=CC=CS2,5.01187
4179,750885,COC1=CC2=C(CCC3=C2N=C(S3)NC(=O)C4=CC=CS4)C=C1,0.794328
4180,360857,C1=CC=C(C=C1)C2=CSC3=C2C4=NN=CN4C=N3,0.251189
4181,6860057,CC1=CC(=C(N1C2=CC=C(C=C2)OCC3=CC=CC=C3F)C)/C=N/N4C=NN=C4,12.5893
4182,2817312,CCOC(=O)C1=C(NC2(C1(C(=O)C3=CC=CC=C32)O)O)C,19.9526
4183,2264736,CCCCC1CCC(CC1)C2=NC(=NO2)C3=CC=CC=N3,28.1838
4184,3787293,CC1=CC(=CC=C1)OCCCCCN2C=CN=C2,0.281838
4185,793678,CCN(CC)C(=O)C1=CC2=C(C(=CC=C2)CC=C)OC1=O,1.41254
4186,2299290,CCOC1=CC(=CC=C1)OCCCNCCCOC,8.91251
4187,684148,CCCC(=O)NC1=NN=C(S1)CC2=CC=CC=C2,12.5893
4188,1069571,CC1=CC(=C(C=C1)O)C2=CC(=NC(=N2)C3=CC=CC=C3)C(C(F)F)(F)F,2.81838
4189,2912605,CCOC1=CC=C(C=C1)C(=O)CCNC(CC2=CN=CN2)C(=O)O,25.1189
4190,1079187,CCC1=CC(=O)OC2=C1C=CC(=C2)OCC(=O)N3CCCC4=CC=CC=C43,10
4191,9568070,CC1=C(N(C2=CC=CC=C12)CC3=CC=CC=C3)/N=C/C4=CC=CO4,1.12202
4192,1164916,C1CN(CC2=CC=CC=C21)C(=O)C3=NN4C(=CC(=NC4=C3)C5=CC=CO5)C(F)(F)F,22.3872
4193,2934026,COC1=CC(=CC(=C1OC)OC)C2C(=C(C(=O)N2CC3=CC=CO3)O)C(=O)C4=CC=CS4,17.7828
4194,728266,C1=CC(=C(C(=C1)Cl)CSC2=NC=NN2)F,10
4195,1378022,CC1=CC=CC=C1N2C(=C(C(=O)NC2=O)C=NC3=CC=C(C=C3)N(C)C)O,3.98107
4196,2262188,COC1=C(C(=CC=C1)OC)OCCCCN2CCCC2,15.8489
4197,731336,C=CCN1C=NC2=C(C1=O)C(=CS2)C3=CC=CC=C3,1.77828
4198,800830,CC(=O)C1=CC(=CC=C1)NC(=O)OC2=CC=CC=C2,28.1838
4199,5310850,CC1=C(C(=O)C2=C(O1)C(=C(C=C2)O)O)C3=CN(N=C3)C4=CC=CC=C4,8.91251
4200,2831718,C1C2=C(C(NC3=CC=CC=C3N2)C4=CC=C(C=C4)Br)C(=O)N1,17.7828
4201,2923447,CC1=CC(=C(C=C1)OCCOCCN2C=CN=C2)Br,0.281838
4202,5342120,CC1=NN(C(=C1/C=N/O)N2CCCCC2)C3=CC=CC=C3,1.58489
4203,2872371,COC1=C(C=C(C=C1)C2=NC3=C(C=NN3C(=C2)C(F)(F)F)C(=O)NCC4CCCO4)OC,5.01187
4204,775599,C1COCCN1C2=C(C=C(C(=C2)Cl)C(=O)C3=CC=CC=C3)F,11.2202
4205,759162,CC1=CC(=C(C(=O)OC)NC(=O)C2=CC=CC=C2)C=C(O1)C,14.1254
4206,767400,CC(C)C1=CC(=CC(=C1O)C(C)C)NC2=CC(=CC=C2)O,14.1254
4207,783443,CCCN(CCO)CC1=CC(=C(C=C1)F)Br,15.8489
4208,1076034,COC1=C(C=C(C=C1)CCNC(=O)C2=CC=CC=C2NC(=O)C3=CC=CO3)OC,22.3872
4209,1357397,C1=CC=C(C(=C1)C2=CC=C(O2)/C=C\3/C(=O)N4C5=C(C=C(C=N5)Br)N=C4S3)C(=O)O,17.7828
4210,1353607,CC1=CC=C(C=C1)NC2=NC(=NC(=N2)N3CCOCC3)N4CCOCC4,5.01187
4211,1184632,C1CCN(CC1)C2=CC=C(C=C2)NC(=O)C3=CC(=CN=C3)Br,4.46684
4212,5342761,CC1=NN=C(N1/N=C/C2=C(C(=C(C=C2)OC)OC)OC)C,25.1189
4213,2266566,C1=CC=C(C=C1)C2=C(OC(=C2C#N)NC(=O)CCN3C(=O)C4=CC=CC=C4C3=O)C5=CC=CC=C5,2.23872
4214,878043,C1=CC=C2C(=C1)C=CC(=N2)C(=O)NC3=CC=CC=C3C(=O)O,5.01187
4215,869542,COC1=C(C=C(C=C1)C(=O)N)NC(=O)C2=CC(=CC=C2)F,5.01187
4216,796212,CC1=CC(=NC(=N1)C2=CC=CC=C2)OC3=CC=CC=C3,1.58489
4217,1244790,COC1=CC=C(C=C1)C2=NC3=CC(=NN3C(=C2)C(F)(F)F)C(=O)N4CCCCC4,15.8489
4218,867326,CC(C)(C)C1=CC=CC=C1OCCN2CCCC2,15.8489
4219,781174,C1=CC=NC(=C1)NC(=O)NC2=CC(=CC=C2)F,1.99526
4220,2232433,CC1=C(C(=NN1)C)CCCCCOC2=CC=CC=C2OC,1.77828
4221,1022785,CC1=C(C(=NO1)C2=C(C=CC=C2Cl)Cl)C(=O)NC3=CC4=C(C=C3)OCO4,3.16228
4222,2277148,CCOC(=O)CCCNC(=O)C1=CC(=CN=C1)Br,12.5893
4223,1131718,COC1=C(C=C(C=C1)CN2CCN(CC2)C(=O)C3=CC=CS3)Br,10
4224,5566,CN1CCN(CC1)CCCN2C3=CC=CC=C3SC4=C2C=C(C=C4)C(F)(F)F,1
4225,2333,CCC1=C(C2=CC=CC=C2O1)C(=O)C3=CC(=C(C(=C3)Br)O)Br,12.5893
4226,4543,CNCCC=C1C2=CC=CC=C2CCC3=CC=CC=C31,25.1189
4227,4386,C1=CC=C(C=C1)NC2=CC=CC=C2C(=O)O,15.8489
4228,688042,C1CSC2=N[C@H](CN21)C3=CC=C(C=C3)Br,15.8489
4229,1150,C1=CC=C2C(=C1)C(=CN2)CCN,3.16228
4230,1868,COC1=CC2=C(C=C1)NC3=C2CCNC3,3.16228
4231,1328,CCN1C2=C(C(=O)N(C1=O)CC)NC(=N2)C3=CC=CC=C3,1
4232,2170,C1CN(CCN1)C2=NC3=CC=CC=C3OC4=C2C=C(C=C4)Cl,3.98107
4233,6603695,CN1[C@@H]2CC[C@H]1CC(C2)O[C@@H](C3=CC=CC=C3)C4=CC=CC=C4N,15.8489
4234,2229,CN1CCC=C(C1)C(=O)OCC#C,25.1189
4235,6603696,C[C@@H](C(=O)OC(C)(C)CC1=CC=C(C=C1)Cl)N,0.630957
4236,5372720,C1=CC=C2C(=C1)N=C3C(=N2)NC(=O)NC3=O,12.5893
4237,5680,C1=CC2=C(C=CC=C2Cl)C(=C1)S(=O)(=O)NCCCCN,15.8489
4238,1720,C1=CC2=C(C=CC3=C2C(=C1)C(=O)NC3=O)N,1
4239,903,CC(=O)NCCC1=CNC2=C1C=C(C=C2)O,15.8489
4240,2259,C1=CC(=C(C=C1C(=C2C=CC(=O)C(=C2)C(=O)O)C3=CC(=C(C=C3)O)C(=O)O)C(=O)O)O,10
4241,1795,CCN(C1=NC(=C(N=C1Cl)C(=O)N=C(N)N)N)C(C)C,1.99526
4242,5280443,C1=CC(=CC=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O,0.125893
4243,5681,C1=CC2=C(C=CC=C2Cl)C(=C1)S(=O)(=O)NCCCCCCN,7.94328
4244,5236783,C1CCN(C1)CCOC(=O)CC2=CC(=C(C=C2)Cl)Cl,12.5893
4245,1935,C1CCC2=NC3=CC=CC=C3C(=C2C1)N,3.16228
4246,1367,C1=CC=C2C(=C1)N=NN2N,12.5893
4247,736083,CN1CCC2=C3[C@@H]1CC4=C(C3=CC=C2)C(=C(C=C4)O)O,12.5893
4248,1793,CN(C)C1=NC(=C(N=C1Cl)C(=O)N=C(N)N)N,1
4249,6603708,CC1(O[C@@H]2[C@H]([C@@H](O[C@H]2O1)[C@@H](CO)O)OCCCN(C)C)C,12.5893
4250,73314,CC(C)CN(C)C1=NC(=C(N=C1Cl)C(=O)N=C(N)N)N,0.794328
4251,6603710,CCS(=O)(=O)NC1=CC=CC(=C1)C(=C2CCCCC2)C3=CN=CN3,0.316228
4252,2146,C(=NN)(N)N,7.94328
4253,16231,C1(=C(N=C(C(=N1)Cl)N)N)C(=O)N=C(N)N,12.5893
4254,6603713,C[C@@]12CC[C@H](C[C@H]1CC[C@@H]3[C@@H]2CC[C@@]4([C@@H]3CC[C@H]4O)C)O,15.8489
4255,2160,CN(C)CCC=C1C2=CC=CC=C2CCC3=CC=CC=C31,15.8489
4256,2157,CCCCC1=C(C2=CC=CC=C2O1)C(=O)C3=CC(=C(C(=C3)I)OCCN(CC)CC)I,12.5893
4257,1701,C1=CC(=CC=C1CCN)S(=O)(=O)F,15.8489
4258,203685,CC(C)NC[C@H](COC1=CC=CC=C1CC=C)O,7.94328
4259,2123,CN(C)C1=NC(=NC(=N1)N(C)C)N(C)C,1.99526
4260,6603715,C[N+](C)(CCC(=O)CC[N+](C)(C)C1=CC=C(C=C1)CC=C)C2=CC=C(C=C2)CC=C,31.6228
4261,1794,C1CCCN(CC1)C2=NC(=C(N=C2Cl)C(=O)N=C(N)N)N,1
4262,2179,COC1=C(C=CC(=C1)NS(=O)(=O)C)NC2=C3C=CC=CC3=NC4=CC=CC=C42,7.94328
4263,6603726,COC1=C(C(=CC=C1)OC)OCCNC[C@@H]2CSC3=CC=CC=C3O2,12.5893
4264,6603727,C[C@@H](COC1=CC=CC=C1)N(CCCl)CC2=CC=CC=C2,7.94328
4265,2419,COC1=CC=CC=C1N2CCN(CC2)CCN3C(=O)CC4(CCCC4)CC3=O,31.6228
4266,6603729,C=CCN1CCC2=C(C(=C(C=C2[C@@H](C1)C3=CC=CC=C3)O)O)Br,12.5893
4267,2457,C1CN=C(N1)C2=NC3=CC=CC=C3C=C2,5.01187
4268,6093303,CC(C)(C)[C@]1(CCN2C[C@@H]3C4=CC=CC=C4CCC5=C3C(=CC=C5)[C@@H]2C1)O,7.94328
4269,2438,CN1CCC(CC1)C2=CNC3=C2C=C(C=C3)O,31.6228
4270,6603733,C[C@@H](CC1=CNC2=C1C=C(C=C2)OCC3=CC=CS3)N,1.58489
4271,4177957,CC1=C(C2=C(N1C(=O)C3=CC=CC=C3)C=CC(=C2)OC)CC(=O)O,12.5893
4272,6603735,C1=CC2=C(C=CN=C2)C(=C1)S(=O)(=O)NCCNC/C=C\C3=CC=C(C=C3)Br,1.99526
4273,4578,C1=CC=C(C=C1)COC2=NC(=NC3=C2NC=N3)N,1
4274,108107,C1=CC=C(C=C1)CN=C(N)NC(=O)C2=C(N=C(C(=N2)Cl)N)N,12.5893
4275,28688,CC1=C(C2=CC=CC=C2S1)CC3=NCCN3,2.51189
4276,6093355,CC(C)NC[C@H](COC1=CC=C(C=C1)CCOCC2CC2)O,15.8489
4277,6603744,C[C@H]1CCC/C=C\[C@H]2C[C@H](C[C@@]2(C/C=C\C(=O)O1)O)O,31.6228
4278,6603748,C1CN=C(N1)C2=CC3=C(O2)C=CC(=C3)SC#N,6.30957
4279,3038495,COC1=CC=CC=C1N2CCN(CC2)CCCCNC(=O)C3=CC4=CC=CC=C4C=C3,19.9526
4280,6603750,C1[C@@H]([C@@H](O[C@H]1N2C=C(C(=O)NC2=O)/C=C\Br)CO)O,31.6228
4281,6603751,C1CN(CCN1C[C@H](C(C2=CC=CC=C2)C3=CC=CC=C3)O)C4=CC(=CC=C4)Cl,12.5893
4282,1917,CN1C2=C(C(=O)N(C1=O)C)NC(=N2)C3CCCC3,12.5893
4283,2689,CN1CCN(CC1)C2=NC3=C(C=CC(=C3)C(F)(F)F)N4C2=CC=C4,0.199526
4284,1809,C1=CC2=C(C=C1C(=O)N)C(=CN2)CCN,6.30957
4285,6603757,C=CCN1CCC2=C(C(=C(C=C2[C@@H](C1)C3=CC=CC=C3)O)O)Cl,19.9526
4286,6603761,CN1C(=NC2=C1C(=O)N(C(=O)N2C)C)/C=C\C3=CC(=CC=C3)Cl,0.251189
4287,2765,C1CC1C2=CC=CC=C2OCC3=NCCN3,15.8489
4288,4217,C1CNCCN(C1)S(=O)(=O)C2=CC=CC3=C2C=CC=C3Cl,15.8489
4289,4059895,CC1=C(C2=C(N1CC3=CC=C(C=C3)Cl)C=CC(=C2)OC)CC(=O)O,31.6228
4290,6603768,CN(C)CC/C=C\1/C2=C(C=C(C=C2)Cl)SC3=CC=CC=C31,5.01187
4291,6603770,C1CC(C1)(C(=O)O)C(=O)O.N.N.[Pt],25.1189
4292,2703,C[N+]1=C2C(=C3C=CC(=C(C3=C1)OC)OC)C=CC4=CC5=C(C=C42)OCO5,10
4293,5327151,CCN1C=NC2=C(N=C(N=C21)N[C@@H]3CCCC[C@H]3N)NC4=CC(=CC=C4)Cl,15.8489
4294,827422,COC(=O)[C@@H](CC1=CC=C(C=C1)Cl)N,3.16228
4295,6603776,C1=CC(=CC=C1C(C2=CC=C(C=C2)Cl)N3C=C[N+](=C3)C[C@H](C4=C(C=C(C=C4)Cl)Cl)OCC5=C(C=C(C=C5)Cl)Cl)Cl,31.6228
4296,2733,C1=CC2=C(C=C1Cl)NC(=O)O2,5.01187
4297,2782,C1CCN(C1)CC2=NC3=CC=CC=C3N2CC4=CC=C(C=C4)Cl,10
4298,1615336,C1CN(CCN1C/C=C\C2=CC=CC=C2)C(C3=CC=CC=C3)C4=CC=CC=C4,7.94328
4299,1355,C1CN(CCN1)C2=CC(=CC=C2)Cl,15.8489
4300,6105572,C1=CC=C(C=C1)C2=CC(=O)C3=C(N2)N=C(C=C3)Cl,0.398107
4301,2812,C1=CC=C(C=C1)C(C2=CC=CC=C2)(C3=CC=CC=C3Cl)N4C=CN=C4,15.8489
4302,135398737,CN1CCN(CC1)C2=NC3=C(C=CC(=C3)Cl)NC4=CC=CC=C42,12.5893
4303,2796,CCOC(=O)C(C)(C)OC1=CC=C(C=C1)Cl,12.5893
4304,4022,C[N+](C)(C)CC#CCOC(=O)NC1=CC(=CC=C1)Cl,6.30957
4305,3626837,COC1=CC=CC(=C1)C(=O)NCCN2CCN(CC2)C3=CC=C(C=C3)Cl,12.5893
4306,2801,CN(C)CCCN1C2=CC=CC=C2CCC3=C1C=C(C=C3)Cl,19.9526
4307,2726,CN(C)CCCN1C2=CC=CC=C2SC3=C1C=C(C=C3)Cl,3.98107
4308,6603789,C1=CC=C(C=C1)CCOC(=O)/C=C\C2=CC(=C(C=C2)O)O,1
4309,3172,CCN(CCCl)CC1=CC=CC=C1Br,15.8489
4310,4039,CN(C)CCOC(=O)COC1=CC=C(C=C1)Cl,15.8489
4311,6603792,C1CCC(C1)N2C=C(C3=C(N=CN=C32)N)C4=CC=C(C=C4)OC5=CC=CC=C5,15.8489
4312,99625,C1=CC=C(C=C1)C[C@@H](C(=O)CCl)NC(=O)OCC2=CC=CC=C2,3.16228
4313,9604972,CCOC(=O)[C@@]12C[C@@H]1/C(=N/O)/C3=CC=CC=C3O2,3.98107
4314,6093246,CN1CCC2=C3[C@@H]1CC4=C(C3=CC=C2)C(=C(C=C4)OC)O,3.98107
4315,5311191,CCCN1CCC2=C3[C@@H]1CC4=C(C3=CC=C2)C(=C(C=C4)O)O,3.98107
4316,6603797,CN1CCC2=C3[C@H]1CC4=C(C3=CC(=C2)O)C(=C(C=C4)O)O,12.5893
4317,6603798,CCCN1CCC2=C3[C@H]1CC4=C(C3=CC(=C2)O)C(=C(C=C4)O)O,12.5893
4318,15136,C=CCN1CCC2=C3[C@@H]1CC4=C(C3=CC=C2)C(=C(C=C4)O)O,3.16228
4319,3455,C1CN(CCN1CCCC2=CC=CC=C2)CCOC(C3=CC=C(C=C3)F)C4=CC=C(C=C4)F,15.8489
4320,6603800,CN1CCC2=CC(=C(C=C2[C@@H](C1)C3=CC=CC=C3)O)Cl,31.6228
4321,6603801,C[C@@H](CC1=CC(=C(C=C1OC)I)OC)N,6.30957
4322,6603802,C[C@@H](C1=C(C(=CC=C1)Cl)Cl)N,1.25893
4323,1734,C[N+]1(CCC(CC1)OC(=O)C(C2=CC=CC=C2)C3=CC=CC=C3)C,10
4324,161713,CCCN1C2=C(C(=O)N(C1=O)CCC)N(C=N2)C,7.94328
4325,156314,CCCN(CCC)CCC1=CNC2=C1C=C(C=C2)C(=O)N,15.8489
4326,1845,C1=C2C(=CC(=C1Cl)Cl)NC(=O)C(=O)N2,5.01187
4327,131307,C1CN(CCC1OC(=O)C(C2=CC=CC=C2)C3=CC=CC=C3)CCCl,12.5893
4328,6603808,COC1=C(C(=CC=C1)OC)OCCNC[C@@H]2COC3=CC=CC=C3O2,12.5893
4329,6603814,C1=CC(=C(C=C1[N+](=O)[O-])[N+](=O)[O-])O[C@@H]2[C@H]([C@@H]([C@@H]([C@@H](O2)CO)O)O)F,25.1189
4330,6603815,C1=C2C(=CC(=C1Cl)Cl)N=C(N2)[C@H]3[C@@H]([C@@H]([C@@H](O3)CO)O)O,15.8489
4331,3101,C1=CC=C2C(=C1)C3=CC=CC=C3[I+]2,0.125893
4332,3100,CN(C)CCOC(C1=CC=CC=C1)C2=CC=CC=C2,15.8489
4333,667477,CN(C)CC/C=C/1\C2=CC=CC=C2COC3=CC=CC=C31,12.5893
4334,3136,COC1=C(C(=O)C2=CC=CC=C2C1=O)OC,3.98107
4335,5280569,C1=CC(=C(C2=C1C=CC(=O)O2)O)O,15.8489
4336,6603820,C1CC2=CC(=C(C=C2[C@@H]3[C@@H]1NCC4=CC=CC=C34)O)O,12.5893
4337,4382,CNCCC1=CC(=C(C=C1)O)O,3.98107
4338,6603823,C[C@@H](CC1=CC=CC=C1)NCC#C,15.8489
4339,1474,C1=CC=NC(=C1)C2=CC=CC=N2,25.1189
4340,673467,C[C@](CO)([C@H]1CC2=C(C3=CC=CC=C3N=C2O1)OC)O,15.8489
4341,3042,CCN(CC)CCOC(=O)C1(CCCCC1)C2CCCCC2,12.5893
4342,1609,C1=CC=C2C(=C1)C(=C(OC2=O)Cl)Cl,1
4343,5312331,CCCCCCCCCCC/C=C\C(C)(C)/C=C\CCCC(=O)O,39.8107
4344,2990,CN(C1=C(C=CC(=C1)O)O)N=O,31.6228
4345,114771,C1=CC(=C(C=C1CN=C(N)NC(=O)C2=C(N=C(C(=N2)Cl)N)N)Cl)Cl,10
4346,446849,CC[C@@H]1CC2=C(C=CC(=C2)O)C3=C1C4=C(C[C@H]3CC)C=C(C=C4)O,31.6228
4347,6603828,C1=CC=C(C=C1)S(=O)(=O)NCCSC2=CC(=C(C(=C2)F)OCC(=O)N)F,31.6228
4348,3019,CC1=NS(=O)(=O)C2=C(N1)C=CC(=C2)Cl,3.16228
4349,4943,CC(C)C1=C(C(=CC=C1)C(C)C)O,10
4350,107704,COC(=O)C1=NC=C2C(=C1)C3=CC=CC=C3N2,0.630957
4351,104999,CCC1=C2C3=CC(=C(C=C3NC2=CN=C1C(=O)OC)OC)OC,0.794328
4352,6603831,C[C@]12CCN([C@@H]1N(C3=C2C=C(C=C3)O)C)C,31.6228
4353,6603832,CCC1=CC(=C(C(=C1O)C(=O)NC[C@H]2CCN(C2)CC)OC)Cl,6.30957
4354,9363,CCN(CC)C(=O)C1=CC(=C(C=C1)O)OC,12.5893
4355,53708,CC1=C(NC(=O)N1)C(=O)C2=CC=C(C=C2)SC,15.8489
4356,3277,CCN1C2=NC=C(C(=C2C=N1)NN=C(C)C)C(=O)OCC,0.501187
4357,3213,CC1=C2C=CN=CC2=C(C3=C1NC4=CC=CC=C43)C,0.0199526
4358,6603842,CCCCCCCCCCCCCCCCCC(=O)NC[C@@H](COP(=O)([O-])OCC[N+](C)(C)C)OCC,39.8107
4359,5816,CNC[C@@H](C1=CC(=C(C=C1)O)O)O,15.8489
4360,3396,C1CN(CCC12C(=O)NCN2C3=CC=CC=C3)CCCC(C4=CC=C(C=C4)F)C5=CC=C(C=C5)F,12.5893
4361,5281878,C1CN(CCN1CC/C=C/2\C3=CC=CC=C3SC4=C2C=C(C=C4)C(F)(F)F)CCO,7.94328
4362,3433,CC1=NC2=C(N1)C(=O)N(C(=O)N2CC3=CC=CO3)C,2.51189
4363,1548968,CNCC[C@@H](C1=CC=CC=C1)OC2=CC=C(C=C2)C(F)(F)F,15.8489
4364,5361192,COCCCC/C(=N/OCCN)/C1=CC=C(C=C1)C(F)(F)F,0.158489
4365,3448892,CC1=C(C2=C(N1CC3=CC=C(C=C3)F)C=CC(=C2)OC)CC(=O)O,12.5893
4366,6603848,COC1=CC=CC2=C1[C@@H]3CN(C[C@H]3CO2)CCCCN4C(=O)C5=C(C6=NC(=CN=C6S5)C7=CC=CC=C7)NC4=O,31.6228
4367,3372,C1CN(CCN1CCCN2C3=CC=CC=C3SC4=C2C=C(C=C4)C(F)(F)F)CCO,2.51189
4368,3339,CC(C)OC(=O)C(C)(C)OC1=CC=C(C=C1)C(=O)C2=CC=C(C=C2)Cl,5.01187
4369,673470,CC(C)([C@@H](COC1=CC=CC2=C1N(C(=O)C=C2OC)C)O)O,19.9526
4370,3442,CCCCC1=CN=C(C=C1)C(=O)O,31.6228
